0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
"([[[12, 4], [8, 6], [8, 8], [9, 8], [15, 20], [17, 32]], [[9, 4], [3, 7], [3, 5], [6, 11], [8, 5]], [[9, 13], [9, 12], [17, 15], [11, 20]], [[17, 3], [17, 4], [11, 42], [12, 34]], [[15, 17], [5, 24], [3, 26], [6, 31]], [[3, 17], [12, 32], [6, 39], [9, 40], [11, 42]], [[5, 38], [3, 41], [3, 42], [17, 44]], [[5, 30], [8, 21], [6, 25], [12, 26]]], [[266, 178, 191, 271, 156, 303, 274, 172], [790000, 504000, 562000, 800000, 438000, 893000, 811000, 469000]], 179)","([[[3, 7], [3, 5], [6, 11], [6, 31], [9, 13]], [[17, 3], [17, 15], [15, 17], [15, 20], [17, 32]], [[8, 6], [8, 8], [8, 5]], [[17, 4], [11, 42], [3, 41], [5, 38], [8, 21], [9, 12]], [[5, 24], [3, 17], [9, 8], [9, 4]], [[12, 4], [11, 20], [12, 34], [12, 32]], [[5, 30], [12, 26], [9, 40], [11, 42], [17, 44]], [[6, 25], [3, 26], [6, 39], [3, 42]]], [[210, 262, 110, 357, 157, 224, 326, 198], [576000, 815000, 306000, 1032000, 422000, 653000, 977000, 567000]], 157)","([[[12, 32], [8, 8], [8, 6], [8, 5]], [[9, 12], [9, 13], [15, 20], [12, 26]], [[6, 25], [6, 31], [17, 44]], [[3, 7], [3, 5], [6, 11], [11, 20], [17, 32]], [[17, 4], [17, 3], [15, 17], [3, 17], [5, 30]], [[12, 4], [5, 38], [3, 41], [3, 42]], [[8, 21], [6, 39], [11, 42], [11, 42], [9, 8], [9, 4], [12, 34], [17, 15]], [[5, 24], [3, 26], [9, 40]]], [[198, 187, 199, 212, 220, 238, 502, 151], [552000, 547000, 569000, 595000, 644000, 695000, 1452000, 405000]], 179)","([[[12, 34], [6, 31], [5, 30], [3, 42], [5, 38], [12, 26]], [[6, 11], [3, 17], [17, 44], [11, 42], [15, 20]], [[8, 8], [17, 32]], [[3, 7], [3, 5], [5, 24], [9, 8], [12, 4], [17, 4], [17, 3]], [[15, 17], [17, 15]], [[6, 25], [11, 42], [6, 39], [12, 32], [9, 4]], [[11, 20], [8, 21], [8, 6], [8, 5]], [[3, 26], [9, 12], [9, 13], [3, 41], [9, 40]]], [[327, 325, 126, 312, 102, 321, 156, 286], [942000, 919000, 351000, 883000, 312000, 913000, 444000, 799000]], 185)","([[[17, 4], [3, 26], [3, 41], [11, 42], [11, 42]], [[8, 6], [8, 5]], [[8, 8], [3, 7], [3, 5], [5, 24], [6, 11]], [[6, 31], [6, 39], [12, 34], [12, 32], [17, 15], [15, 20]], [[17, 3], [17, 44], [9, 40]], [[5, 30], [3, 42], [9, 4], [9, 8], [11, 20], [12, 4]], [[15, 17], [3, 17], [9, 13], [9, 12]], [[17, 32], [12, 26], [5, 38], [6, 25], [8, 21]]], [[299, 78, 180, 354, 242, 338, 162, 251], [895000, 225000, 480000, 1033000, 711000, 916000, 474000, 715000]], 165)","([[[9, 4], [9, 8], [8, 21]], [[15, 17], [12, 26], [3, 41], [6, 11]], [[3, 5], [3, 7], [3, 17], [17, 15]], [[12, 32], [12, 34], [3, 42], [5, 38]], [[17, 32], [6, 39], [5, 30], [6, 25], [9, 13]], [[9, 12], [11, 20], [17, 4], [5, 24], [11, 42]], [[3, 26], [6, 31], [8, 8], [8, 5], [8, 6]], [[17, 3], [12, 4], [11, 42], [9, 40], [15, 20], [17, 44]]], [[119, 228, 162, 242, 272, 297, 197, 440], [340000, 633000, 444000, 716000, 784000, 834000, 538000, 1291000]], 121)","([[[9, 4], [9, 12], [9, 13]], [[17, 15], [5, 24], [5, 30], [8, 5], [8, 8], [8, 6]], [[11, 42], [11, 42], [11, 20], [12, 4], [17, 3]], [[6, 31], [15, 17], [17, 44], [9, 40]], [[17, 32], [12, 34], [12, 32], [17, 4]], [[6, 11], [6, 25], [3, 41], [5, 38], [3, 42], [15, 20]], [[6, 39], [3, 26], [12, 26], [8, 21]], [[3, 17], [3, 5], [3, 7], [9, 8]]], [[128, 261, 329, 311, 265, 321, 212, 130], [385000, 731000, 958000, 891000, 779000, 924000, 574000, 350000]], 203)","([[[12, 34], [3, 26], [8, 5], [8, 6], [8, 8], [15, 17], [15, 20]], [[5, 30], [3, 41], [3, 42], [12, 32], [17, 15]], [[17, 3], [9, 4], [9, 8], [6, 11], [8, 21]], [[3, 17], [5, 24], [5, 38]], [[3, 5], [17, 4], [17, 32], [12, 26]], [[3, 7], [6, 25], [6, 31], [9, 40], [11, 42], [17, 44]], [[11, 20], [6, 39]], [[9, 13], [9, 12], [11, 42], [12, 4]]], [[333, 308, 201, 129, 236, 354, 117, 264], [942000, 889000, 575000, 348000, 660000, 1065000, 327000, 739000]], 173)","([[[11, 20], [3, 17], [3, 41]], [[3, 5], [8, 21], [6, 25], [9, 4], [9, 12], [15, 17], [17, 15]], [[6, 39], [5, 38], [3, 42], [9, 40], [12, 4]], [[6, 11], [11, 42], [11, 42], [17, 44]], [[6, 31], [3, 26], [5, 24], [12, 26]], [[17, 3], [17, 4], [9, 8], [9, 13]], [[12, 32], [12, 34], [5, 30], [17, 32]], [[8, 8], [8, 5], [8, 6], [3, 7], [15, 20]]], [[154, 336, 347, 283, 168, 183, 240, 197], [419000, 968000, 998000, 854000, 462000, 552000, 696000, 553000]], 209)","([[[17, 15], [11, 42], [9, 40]], [[11, 20], [5, 38], [3, 42], [6, 39], [3, 41]], [[9, 8], [12, 32], [11, 42]], [[3, 17], [8, 21], [6, 31], [12, 34], [17, 44]], [[17, 3], [17, 4], [9, 4], [17, 32]], [[6, 25], [5, 30], [12, 4], [3, 7], [3, 5], [6, 11]], [[5, 24], [15, 17], [15, 20], [8, 6], [8, 5], [8, 8]], [[12, 26], [9, 13], [9, 12], [3, 26]]], [[219, 286, 188, 276, 235, 260, 258, 178], [657000, 845000, 541000, 807000, 688000, 691000, 735000, 494000]], 221)","([[[3, 5], [6, 39], [9, 13], [9, 12], [17, 4], [17, 3]], [[11, 20], [17, 15]], [[6, 11], [3, 26], [5, 30], [5, 24]], [[6, 31], [17, 44], [3, 42], [3, 41], [5, 38]], [[8, 5], [8, 6], [8, 8], [12, 34], [17, 32]], [[11, 42], [12, 4], [3, 7], [3, 17]], [[15, 17], [12, 32], [11, 42], [12, 26], [9, 8], [9, 4]], [[15, 20], [9, 40], [6, 25], [8, 21]]], [[337, 115, 136, 322, 247, 247, 328, 208], [964000, 329000, 357000, 956000, 719000, 656000, 955000, 599000]], 103)","([[[3, 5], [6, 11], [8, 21], [6, 39], [9, 12]], [[3, 17], [8, 8], [6, 25], [11, 20], [17, 32]], [[5, 38], [11, 42]], [[12, 34], [5, 30], [3, 7]], [[15, 20], [17, 4], [9, 40], [3, 41], [9, 4], [6, 31]], [[5, 24], [3, 26], [17, 44]], [[9, 8], [9, 13], [11, 42], [12, 32], [17, 3], [15, 17], [17, 15]], [[12, 26], [3, 42], [8, 5], [8, 6], [12, 4]]], [[247, 244, 157, 169, 418, 178, 421, 279], [689000, 667000, 440000, 446000, 1157000, 497000, 1232000, 777000]], 159)","([[[12, 32], [12, 34], [6, 39], [5, 30], [12, 26]], [[6, 31], [8, 8], [17, 4], [9, 4], [3, 17]], [[9, 13], [9, 40], [17, 44]], [[3, 7], [5, 24], [3, 26], [6, 11], [12, 4], [17, 3], [15, 17]], [[3, 5], [11, 20], [8, 21], [6, 25]], [[15, 20], [8, 6], [8, 5]], [[9, 8], [9, 12], [5, 38], [3, 42], [3, 41]], [[17, 15], [17, 32], [11, 42], [11, 42]]], [[284, 265, 230, 306, 161, 133, 259, 263], [827000, 716000, 677000, 858000, 442000, 377000, 763000, 814000]], 147)","([[[3, 7], [3, 5], [3, 17], [9, 13], [6, 11]], [[8, 5], [3, 26], [9, 12], [5, 24]], [[15, 20], [15, 17], [12, 32], [5, 38], [5, 30], [12, 26], [11, 20], [17, 32]], [[17, 15], [3, 42], [3, 41]], [[8, 6], [8, 21], [6, 25], [6, 31], [6, 39]], [[9, 4], [17, 3], [17, 4]], [[12, 34], [9, 40], [11, 42], [11, 42]], [[17, 44], [12, 4], [8, 8], [9, 8]]], [[181, 191, 407, 194, 217, 152, 265, 253], [493000, 496000, 1188000, 571000, 626000, 457000, 827000, 713000]], 201)","([[[17, 3], [9, 8], [5, 38], [3, 42], [9, 40], [11, 42]], [[12, 32], [5, 24], [3, 26], [8, 21]], [[3, 17], [15, 17], [9, 13], [9, 12]], [[8, 6], [8, 5], [6, 25], [6, 39], [11, 20], [15, 20]], [[12, 26], [9, 4], [17, 4], [11, 42], [3, 41]], [[3, 7], [3, 5], [5, 30], [17, 44]], [[6, 31], [6, 11], [12, 4]], [[17, 15], [12, 34], [17, 32], [8, 8]]], [[350, 183, 178, 285, 346, 225, 159, 250], [1057000, 497000, 501000, 809000, 981000, 623000, 426000, 717000]], 179)","([[[3, 17], [5, 30], [9, 40], [11, 42], [6, 39]], [[17, 4], [15, 17], [17, 15], [8, 8], [8, 21]], [[3, 5], [5, 24], [6, 11], [9, 13], [9, 12], [12, 4]], [[12, 26], [17, 32]], [[3, 7], [11, 20], [15, 20], [12, 32], [17, 44]], [[9, 8], [9, 4], [6, 31], [5, 38]], [[12, 34], [6, 25], [3, 41], [3, 26], [17, 3]], [[8, 5], [8, 6], [3, 42], [11, 42]]], [[282, 239, 265, 124, 290, 190, 299, 245], [825000, 709000, 740000, 353000, 845000, 539000, 823000, 695000]], 159)","([[[3, 5], [3, 41], [3, 42], [5, 38]], [[17, 3], [12, 4], [11, 42], [9, 40]], [[12, 34], [12, 32], [6, 25], [8, 8]], [[3, 26], [17, 32], [6, 11], [8, 5], [8, 6]], [[8, 21], [5, 30], [9, 8], [9, 4], [17, 4]], [[3, 17], [9, 12], [9, 13], [12, 26]], [[6, 39], [17, 15], [15, 17], [11, 42]], [[3, 7], [5, 24], [6, 31], [11, 20], [15, 20], [17, 44]]], [[221, 262, 219, 242, 239, 174, 302, 323], [641000, 788000, 618000, 658000, 664000, 486000, 854000, 916000]], 171)","([[[9, 4], [17, 32], [9, 40], [9, 8], [3, 7]], [[8, 5], [8, 8], [8, 6], [6, 31], [9, 12]], [[12, 34], [11, 42], [11, 42], [11, 20]], [[17, 44], [17, 4], [17, 3]], [[5, 30], [3, 17], [12, 26], [6, 39]], [[3, 5], [6, 25], [5, 38], [3, 41], [3, 42]], [[12, 4], [15, 20], [3, 26], [5, 24]], [[17, 15], [15, 17], [12, 32], [9, 13], [6, 11], [8, 21]]], [[299, 224, 269, 252, 216, 254, 178, 289], [847000, 623000, 796000, 720000, 575000, 735000, 487000, 845000]], 197)","([[[17, 15], [15, 20], [3, 41], [5, 38], [17, 44]], [[5, 30], [8, 21], [8, 8], [8, 5], [8, 6]], [[11, 20], [9, 40], [11, 42], [11, 42], [12, 4]], [[17, 3], [17, 4], [9, 4], [6, 39]], [[3, 5], [3, 7], [3, 42], [6, 11], [9, 13], [12, 26], [15, 17]], [[17, 32], [5, 24], [3, 26]], [[6, 31], [6, 25], [3, 17]], [[9, 12], [12, 34], [12, 32], [9, 8]]], [[331, 207, 335, 243, 353, 140, 130, 234], [992000, 565000, 991000, 700000, 973000, 385000, 350000, 660000]], 193)","([[[3, 42], [12, 34], [12, 32], [9, 12]], [[17, 3], [5, 24], [11, 42], [11, 42], [9, 40], [6, 39]], [[17, 15], [8, 8], [6, 25], [8, 21]], [[9, 4], [9, 8]], [[3, 7], [3, 5], [15, 20]], [[3, 17], [3, 26], [5, 30], [6, 31], [11, 20], [17, 4], [17, 32]], [[15, 17], [5, 38], [3, 41], [9, 13], [12, 4]], [[17, 44], [12, 26], [8, 6], [8, 5], [6, 11]]], [[282, 371, 179, 81, 128, 332, 300, 279], [791000, 1129000, 505000, 228000, 346000, 915000, 847000, 790000]], 231)","([[[9, 12], [9, 13], [12, 26], [6, 39]], [[17, 32], [12, 32], [6, 25], [8, 21]], [[6, 31], [11, 20], [17, 15], [5, 24], [5, 30], [9, 40]], [[8, 8], [6, 11], [8, 6], [8, 5]], [[15, 20], [3, 42], [3, 41], [5, 38], [12, 4]], [[3, 7], [3, 5], [9, 8]], [[17, 4], [17, 3], [9, 4], [3, 26], [17, 44]], [[11, 42], [11, 42], [15, 17], [3, 17], [12, 34]]], [[213, 218, 324, 131, 307, 105, 301, 331], [612000, 628000, 907000, 379000, 881000, 288000, 875000, 950000]], 139)","([[[17, 15], [3, 42], [12, 26]], [[3, 7], [8, 21], [11, 42], [9, 12], [9, 13], [8, 5]], [[12, 32], [9, 4]], [[9, 8], [8, 6], [9, 40], [12, 34], [17, 32], [6, 31]], [[6, 11], [11, 42], [5, 30], [3, 5], [3, 17], [17, 44]], [[17, 4], [17, 3], [8, 8]], [[15, 17], [5, 24], [3, 26], [6, 25]], [[15, 20], [6, 39], [3, 41], [12, 4], [11, 20], [5, 38]]], [[216, 318, 145, 343, 374, 140, 152, 379], [600000, 891000, 386000, 992000, 1021000, 418000, 420000, 1061000]], 225)","([[[9, 4], [6, 39], [9, 12], [9, 13]], [[11, 42], [11, 42], [9, 40], [11, 20]], [[17, 15], [9, 8], [8, 6]], [[8, 5], [8, 8], [3, 7], [8, 21], [5, 30]], [[17, 3], [17, 4], [3, 5], [6, 25]], [[17, 32], [3, 26], [5, 24], [12, 4]], [[15, 17], [15, 20], [12, 32], [12, 34], [12, 26], [6, 11]], [[3, 17], [3, 41], [3, 42], [5, 38], [6, 31], [17, 44]]], [[235, 278, 138, 190, 201, 208, 293, 344], [662000, 829000, 399000, 509000, 561000, 572000, 869000, 1011000]], 155)","([[[17, 32], [5, 30], [3, 26], [5, 24]], [[12, 4], [11, 42], [17, 44]], [[9, 4], [8, 6], [8, 5], [6, 11]], [[17, 15], [15, 17], [15, 20], [11, 20], [8, 21]], [[9, 12], [9, 8], [9, 13], [6, 39], [11, 42]], [[3, 41], [3, 42], [3, 17], [8, 8], [17, 3]], [[12, 26], [12, 32], [12, 34], [6, 31], [5, 38]], [[17, 4], [3, 7], [3, 5], [9, 40], [6, 25]]], [[183, 245, 156, 210, 269, 277, 256, 279], [513000, 725000, 443000, 642000, 791000, 770000, 764000, 768000]], 89)","([[[17, 32]], [[5, 24], [12, 34], [17, 4], [17, 3]], [[9, 13], [6, 11], [8, 5], [8, 6], [8, 8]], [[3, 5], [3, 7], [11, 42], [6, 25]], [[9, 8], [9, 4], [8, 21], [17, 44], [6, 39]], [[12, 26], [5, 38], [3, 41], [3, 42]], [[3, 17], [6, 31], [11, 20], [9, 40], [11, 42], [12, 32]], [[15, 17], [17, 15], [12, 4], [9, 12], [5, 30], [3, 26], [15, 20]]], [[87, 255, 175, 223, 300, 214, 336, 327], [243000, 720000, 509000, 605000, 867000, 636000, 968000, 948000]], 173)","([[[5, 30], [5, 38], [3, 42], [8, 5], [12, 4]], [[3, 7], [3, 5], [17, 15], [3, 41], [9, 40]], [[12, 34], [9, 13], [9, 12], [12, 26]], [[6, 39], [6, 25], [6, 31], [9, 8], [9, 4]], [[15, 17], [12, 32], [17, 44], [5, 24]], [[17, 4], [17, 3], [11, 20]], [[11, 42], [11, 42], [3, 26], [6, 11]], [[3, 17], [8, 8], [8, 6], [8, 21], [15, 20], [17, 32]]], [[296, 298, 232, 267, 263, 153, 241, 260], [820000, 842000, 653000, 734000, 763000, 453000, 677000, 736000]], 127)","([[[17, 3], [17, 4], [8, 8], [9, 40]], [[8, 5], [12, 4], [3, 17], [5, 38], [17, 32], [12, 34]], [[12, 32], [17, 44], [3, 42], [3, 41]], [[8, 6], [17, 15], [11, 42], [11, 42]], [[6, 39], [6, 31], [8, 21], [12, 26], [6, 25], [9, 13]], [[5, 24], [3, 26], [5, 30]], [[3, 5], [3, 7], [15, 20]], [[11, 20], [6, 11], [9, 12], [9, 4], [9, 8], [15, 17]]], [[226, 333, 282, 265, 306, 100, 135, 251], [677000, 954000, 846000, 782000, 860000, 263000, 360000, 721000]], 179)","([[[17, 32], [12, 26], [15, 20], [3, 17], [9, 8], [9, 13], [9, 12], [17, 4]], [[3, 5], [3, 7], [9, 4], [11, 20], [12, 34], [17, 15]], [[6, 31], [5, 24], [3, 26]], [[6, 11], [3, 42], [11, 42], [11, 42], [9, 40]], [[3, 41], [5, 38], [6, 39], [12, 4], [12, 32], [17, 3]], [[17, 44]], [[5, 30], [8, 6], [8, 5], [8, 8]], [[15, 17], [8, 21], [6, 25]]], [[386, 306, 128, 313, 426, 112, 175, 121], [1123000, 867000, 334000, 944000, 1184000, 323000, 476000, 353000]], 229)","([[[3, 5], [8, 8], [3, 7], [6, 11], [17, 32]], [[17, 3], [17, 4], [9, 4]], [[8, 6], [8, 5], [9, 8], [12, 4], [15, 17], [15, 20]], [[3, 17], [5, 24], [3, 26], [6, 31], [17, 15]], [[12, 32], [9, 13], [9, 12], [9, 40]], [[11, 20], [3, 42], [3, 41], [5, 38]], [[11, 42], [11, 42], [8, 21], [6, 25], [5, 30]], [[12, 34], [17, 44], [6, 39], [12, 26]]], [[223, 145, 258, 209, 258, 214, 274, 286], [608000, 449000, 757000, 571000, 724000, 632000, 794000, 845000]], 201)","([[[9, 4], [9, 8], [11, 42]], [[3, 17], [17, 32], [6, 39], [12, 32], [12, 34]], [[17, 44], [6, 31], [6, 11], [3, 5], [3, 7]], [[9, 13], [8, 5], [8, 6], [8, 8], [8, 21], [6, 25]], [[9, 12], [5, 24], [3, 26], [11, 42], [9, 40]], [[12, 4], [15, 20], [3, 42], [5, 38], [3, 41]], [[17, 15], [15, 17], [5, 30], [11, 20]], [[12, 26], [17, 3], [17, 4]]], [[173, 304, 273, 225, 253, 291, 199, 168], [499000, 881000, 752000, 648000, 741000, 849000, 569000, 489000]], 215)","([[[9, 8], [15, 20], [6, 31], [5, 24], [3, 26]], [[9, 4], [5, 38], [6, 39], [17, 44]], [[12, 4], [17, 15], [15, 17]], [[17, 3], [17, 4], [9, 12], [8, 6], [3, 42]], [[8, 8], [8, 5], [3, 7], [3, 5], [6, 11]], [[5, 30], [11, 20], [9, 13], [12, 32], [12, 34]], [[6, 25], [8, 21], [17, 32], [3, 41]], [[3, 17], [12, 26], [11, 42], [11, 42], [9, 40]]], [[209, 275, 164, 279, 158, 274, 229, 286], [575000, 811000, 482000, 801000, 445000, 774000, 643000, 856000]], 161)","([[[5, 38], [3, 42], [11, 42]], [[9, 4], [9, 8], [5, 30], [6, 39], [6, 31]], [[9, 12], [12, 4], [9, 13], [11, 20], [17, 32]], [[17, 4], [8, 8], [8, 6], [3, 17], [8, 21], [12, 34]], [[12, 26], [11, 42], [9, 40], [15, 17]], [[3, 41], [17, 44], [17, 3]], [[17, 15], [3, 7], [3, 5], [8, 5]], [[15, 20], [3, 26], [5, 24], [12, 32], [6, 25], [6, 11]]], [[219, 234, 261, 267, 262, 271, 169, 257], [629000, 667000, 759000, 761000, 767000, 758000, 479000, 724000]], 177)","([[[8, 5], [8, 6], [3, 17], [17, 44], [15, 20]], [[12, 4], [9, 13], [12, 34], [6, 31], [3, 42]], [[9, 12], [5, 24], [12, 26]], [[8, 8], [9, 8], [9, 4], [9, 40], [11, 42], [6, 39], [17, 32]], [[17, 3], [6, 11], [3, 5], [3, 7]], [[17, 4], [11, 42], [12, 32]], [[15, 17], [3, 26], [5, 30], [5, 38], [3, 41]], [[17, 15], [11, 20], [8, 21], [6, 25]]], [[293, 294, 141, 388, 150, 230, 218, 163], [824000, 848000, 383000, 1163000, 423000, 643000, 630000, 482000]], 111)","([[[3, 7], [9, 8], [5, 38], [3, 41], [3, 42], [8, 21]], [[9, 12], [9, 13], [15, 20]], [[8, 8], [12, 4], [9, 4], [6, 39], [17, 32], [15, 17], [3, 17]], [[8, 6], [5, 24], [3, 26], [6, 11]], [[12, 32], [12, 34], [5, 30], [6, 25], [12, 26]], [[17, 4], [17, 3], [3, 5], [8, 5]], [[17, 15], [9, 40], [11, 42], [11, 42]], [[11, 20], [6, 31], [17, 44]]], [[300, 140, 376, 151, 251, 186, 273, 191], [851000, 413000, 1062000, 395000, 720000, 546000, 838000, 556000]], 121)","([[[17, 15], [5, 24], [6, 39], [5, 30], [3, 26], [12, 26], [9, 8], [15, 17], [15, 20]], [[3, 17], [6, 31], [6, 11]], [[9, 13], [5, 38], [3, 41], [3, 42]], [[3, 5], [3, 7], [9, 4], [11, 42]], [[17, 4], [17, 3], [12, 32], [11, 20]], [[17, 32], [8, 5], [8, 6], [8, 8]], [[12, 34], [9, 12], [12, 4], [6, 25], [8, 21]], [[9, 40], [11, 42], [17, 44]]], [[427, 139, 221, 216, 223, 198, 279, 240], [1216000, 356000, 655000, 595000, 653000, 555000, 768000, 735000]], 233)","([[[17, 44], [3, 42], [3, 41]], [[17, 3], [3, 5], [3, 7], [3, 26], [12, 34], [12, 32], [15, 20]], [[17, 15], [3, 17], [12, 26]], [[9, 13], [9, 12], [12, 4], [6, 11], [6, 39], [5, 38]], [[6, 31], [8, 21], [6, 25]], [[8, 6]], [[11, 20], [5, 30], [9, 40], [11, 42], [11, 42]], [[5, 24], [8, 8], [8, 5], [9, 8], [9, 4], [17, 4], [15, 17], [17, 32]]], [[234, 328, 147, 298, 138, 45, 284, 379], [696000, 950000, 408000, 864000, 372000, 117000, 860000, 1094000]], 145)","([[[17, 32], [17, 44]], [[11, 20], [15, 17], [17, 15], [15, 20]], [[3, 42], [5, 30], [5, 24], [3, 26], [8, 5]], [[8, 6], [17, 3], [17, 4], [11, 42]], [[12, 26], [9, 13], [9, 4], [3, 5], [3, 7], [3, 17]], [[6, 11], [6, 39], [6, 31], [9, 40], [11, 42]], [[12, 4], [6, 25], [8, 8], [5, 38], [3, 41]], [[9, 12], [9, 8], [12, 32], [12, 34], [8, 21]]], [[176, 197, 244, 257, 242, 289, 277, 255], [526000, 595000, 650000, 739000, 670000, 852000, 770000, 730000]], 231)","([[[15, 20], [9, 40], [8, 21], [6, 25], [12, 4]], [[6, 11], [9, 13], [11, 42], [11, 42]], [[12, 26], [3, 17], [17, 32], [8, 8]], [[6, 31], [12, 34], [12, 32], [11, 20]], [[17, 4], [9, 4], [9, 12], [3, 41], [3, 42]], [[3, 5], [17, 44], [5, 30], [6, 39]], [[15, 17], [9, 8], [3, 26], [5, 24], [3, 7]], [[5, 38], [17, 15], [17, 3], [8, 5], [8, 6]]], [[296, 241, 234, 228, 279, 290, 198, 292], [825000, 711000, 613000, 651000, 815000, 792000, 534000, 818000]], 213)","([[[9, 12], [6, 11], [5, 24], [6, 39]], [[8, 6], [8, 5], [8, 8], [9, 8], [15, 20], [17, 44]], [[17, 4], [17, 3]], [[3, 26], [3, 42], [3, 41], [6, 31], [9, 13], [11, 20]], [[9, 4], [6, 25], [17, 32], [12, 34], [12, 32]], [[3, 5], [3, 7], [3, 17], [8, 21], [12, 26], [17, 15]], [[5, 30], [5, 38], [9, 40], [11, 42], [11, 42]], [[15, 17], [12, 4]]], [[192, 289, 100, 303, 289, 244, 293, 105], [540000, 860000, 311000, 858000, 832000, 674000, 893000, 309000]], 139)","([[[6, 31], [5, 38], [3, 41], [3, 42], [12, 4]], [[9, 4], [3, 5], [17, 3]], [[3, 17], [5, 24], [3, 26]], [[9, 40], [11, 42], [11, 42], [9, 12]], [[12, 26], [12, 34], [12, 32]], [[8, 5], [8, 8], [8, 6], [9, 13], [11, 20], [15, 20], [17, 44]], [[9, 8], [15, 17], [17, 15], [17, 32], [5, 30], [6, 11]], [[17, 4], [6, 39], [6, 25], [3, 7], [8, 21]]], [[310, 150, 94, 286, 165, 343, 308, 282], [884000, 426000, 239000, 843000, 492000, 1006000, 870000, 765000]], 163)"
