0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
"[[355, 361, 353, 370, 364], [1067000, 1076000, 1057000, 1067000, 1122000]]","[[359, 349, 355, 340, 377], [1075000, 1030000, 1057000, 992000, 1183000]]","[[358, 310, 390, 340, 377], [1073000, 911000, 1176000, 992000, 1183000]]","[[359, 326, 382, 377, 357], [1075000, 976000, 1141000, 1087000, 1100000]]","[[357, 326, 383, 369, 366], [1071000, 976000, 1141000, 1065000, 1128000]]","[[357, 326, 382, 377, 358], [1071000, 976000, 1141000, 1087000, 1106000]]","[[357, 322, 384, 373, 363], [1071000, 950000, 1141000, 1094000, 1122000]]","[[357, 352, 356, 356, 372], [1071000, 1058000, 1063000, 1026000, 1150000]]","[[357, 326, 382, 356, 372], [1071000, 976000, 1141000, 1026000, 1152000]]","[[357, 291, 384, 323, 417], [1071000, 864000, 1147000, 934000, 1311000]]","[[357, 352, 356, 372, 366], [1071000, 1058000, 1063000, 1080000, 1126000]]","[[359, 349, 355, 343, 377], [1075000, 1030000, 1057000, 1007000, 1174000]]","[[355, 361, 354, 377, 355], [1067000, 1076000, 1057000, 1087000, 1100000]]","[[357, 263, 395, 382, 377], [1067000, 781000, 1186000, 1113000, 1183000]]","[[355, 319, 393, 290, 416], [1067000, 947000, 1181000, 832000, 1309000]]","[[357, 326, 382, 356, 372], [1071000, 976000, 1141000, 1026000, 1152000]]","[[359, 349, 355, 340, 377], [1075000, 1030000, 1057000, 992000, 1183000]]","[[357, 281, 390, 323, 419], [1071000, 829000, 1176000, 934000, 1311000]]","[[357, 352, 356, 335, 379], [1071000, 1052000, 1063000, 970000, 1183000]]","[[359, 349, 355, 340, 377], [1075000, 1030000, 1057000, 992000, 1183000]]","[[356, 361, 354, 370, 365], [1067000, 1076000, 1057000, 1065000, 1122000]]","[[358, 310, 392, 343, 377], [1073000, 911000, 1178000, 1007000, 1174000]]","[[355, 361, 353, 356, 370], [1067000, 1076000, 1057000, 1027000, 1146000]]","[[359, 326, 383, 369, 364], [1075000, 976000, 1141000, 1065000, 1120000]]","[[359, 352, 356, 353, 372], [1075000, 1058000, 1063000, 1021000, 1152000]]","[[359, 350, 358, 359, 370], [1075000, 1034000, 1059000, 1045000, 1146000]]","[[355, 330, 383, 290, 416], [1067000, 991000, 1141000, 826000, 1309000]]","[[359, 322, 384, 372, 363], [1075000, 950000, 1141000, 1089000, 1122000]]","[[355, 318, 395, 329, 377], [1067000, 951000, 1186000, 958000, 1183000]]","[[357, 352, 357, 377, 358], [1071000, 1058000, 1061000, 1087000, 1106000]]","[[359, 352, 358, 372, 364], [1075000, 1058000, 1061000, 1080000, 1120000]]","[[358, 355, 355, 377, 356], [1073000, 1073000, 1061000, 1087000, 1102000]]","[[358, 310, 391, 341, 377], [1073000, 911000, 1176000, 997000, 1183000]]","[[359, 322, 384, 381, 359], [1075000, 950000, 1141000, 1111000, 1102000]]","[[359, 352, 356, 335, 379], [1075000, 1058000, 1063000, 960000, 1183000]]","[[359, 352, 356, 356, 372], [1075000, 1058000, 1063000, 1026000, 1150000]]","[[358, 329, 382, 377, 356], [1073000, 991000, 1141000, 1087000, 1102000]]","[[359, 326, 382, 377, 360], [1075000, 976000, 1141000, 1087000, 1106000]]","[[356, 361, 355, 378, 356], [1067000, 1076000, 1057000, 1092000, 1100000]]","[[365, 354, 355, 346, 380], [1082000, 1051000, 1057000, 1007000, 1174000]]","[[360, 352, 356, 390, 356], [1077000, 1049000, 1061000, 1131000, 1102000]]","[[359, 322, 386, 383, 359], [1075000, 944000, 1141000, 1126000, 1102000]]","[[358, 329, 382, 377, 356], [1073000, 991000, 1141000, 1087000, 1102000]]","[[362, 322, 387, 362, 375], [1081000, 942000, 1164000, 1060000, 1157000]]","[[361, 319, 387, 380, 360], [1079000, 937000, 1164000, 1135000, 1082000]]","[[355, 327, 396, 330, 377], [1067000, 975000, 1180000, 963000, 1183000]]","[[359, 326, 383, 354, 372], [1075000, 976000, 1143000, 1023000, 1152000]]","[[358, 318, 390, 309, 416], [1073000, 942000, 1164000, 880000, 1309000]]","[[357, 314, 404, 356, 372], [1067000, 936000, 1213000, 1027000, 1152000]]","[[357, 326, 383, 354, 372], [1071000, 976000, 1143000, 1023000, 1152000]]","[[355, 325, 391, 388, 355], [1067000, 965000, 1170000, 1117000, 1100000]]","[[357, 415, 356, 326, 357], [1069000, 1229000, 1057000, 938000, 1100000]]","[[359, 353, 356, 335, 379], [1075000, 1054000, 1063000, 970000, 1183000]]","[[355, 325, 433, 356, 377], [1067000, 941000, 1256000, 1030000, 1183000]]","[[358, 310, 395, 343, 377], [1073000, 911000, 1186000, 1007000, 1174000]]","[[357, 349, 353, 341, 377], [1071000, 1033000, 1057000, 997000, 1183000]]","[[358, 411, 354, 346, 349], [1067000, 1218000, 1057000, 1014000, 1061000]]","[[359, 326, 383, 335, 379], [1075000, 976000, 1143000, 960000, 1183000]]","[[360, 316, 389, 380, 360], [1077000, 932000, 1164000, 1111000, 1106000]]","[[357, 332, 380, 390, 364], [1071000, 1001000, 1141000, 1140000, 1096000]]","[[363, 321, 426, 357, 385], [1077000, 966000, 1245000, 1011000, 1196000]]","[[357, 317, 391, 341, 377], [1071000, 943000, 1176000, 979000, 1183000]]","[[356, 384, 382, 332, 355], [1069000, 1137000, 1141000, 964000, 1100000]]","[[356, 412, 400, 380, 356], [1069000, 1164000, 1163000, 1096000, 1100000]]","[[357, 361, 353, 356, 370], [1071000, 1076000, 1057000, 1027000, 1146000]]","[[356, 361, 353, 402, 364], [1067000, 1076000, 1057000, 1131000, 1122000]]","[[359, 416, 355, 343, 378], [1071000, 1164000, 1057000, 1001000, 1185000]]","[[365, 351, 355, 342, 378], [1082000, 1045000, 1059000, 992000, 1183000]]","[[357, 361, 356, 377, 358], [1071000, 1076000, 1057000, 1087000, 1098000]]","[[357, 326, 356, 416, 366], [1071000, 976000, 1063000, 1189000, 1126000]]","[[357, 326, 382, 377, 389], [1071000, 976000, 1143000, 1087000, 1168000]]","[[358, 323, 413, 376, 363], [1073000, 952000, 1207000, 1109000, 1122000]]","[[365, 355, 449, 356, 333], [1080000, 1064000, 1300000, 1027000, 1019000]]","[[356, 289, 388, 419, 370], [1067000, 857000, 1153000, 1198000, 1151000]]","[[366, 326, 356, 332, 419], [1081000, 964000, 1063000, 950000, 1321000]]","[[440, 355, 355, 371, 282], [1336000, 1073000, 1061000, 1075000, 861000]]","[[359, 347, 355, 380, 377], [1075000, 1030000, 1057000, 1093000, 1174000]]","[[364, 361, 307, 377, 433], [1081000, 1076000, 908000, 1087000, 1322000]]","[[356, 309, 360, 386, 377], [1067000, 933000, 1067000, 1119000, 1183000]]","[[355, 316, 390, 288, 459], [1067000, 941000, 1176000, 822000, 1393000]]","[[363, 326, 417, 356, 372], [1082000, 976000, 1215000, 1036000, 1148000]]","[[396, 352, 356, 343, 380], [1185000, 1045000, 1062000, 980000, 1189000]]","[[357, 254, 390, 388, 419], [1071000, 745000, 1176000, 1094000, 1311000]]","[[357, 352, 356, 280, 451], [1071000, 1052000, 1063000, 800000, 1391000]]","[[362, 350, 358, 368, 390], [1081000, 1045000, 1059000, 1072000, 1189000]]","[[356, 450, 292, 375, 365], [1067000, 1323000, 864000, 1073000, 1122000]]","[[361, 314, 390, 343, 435], [1079000, 925000, 1176000, 1007000, 1290000]]","[[401, 361, 353, 316, 370], [1206000, 1076000, 1057000, 911000, 1146000]]","[[359, 326, 423, 369, 364], [1075000, 976000, 1222000, 1065000, 1120000]]","[[359, 352, 356, 417, 372], [1075000, 1058000, 1063000, 1143000, 1152000]]"
"[[382, 364, 360, 355, 374], [1115000, 1086000, 1122000, 1067000, 1065000]]","[[338, 381, 361, 355, 352], [993000, 1141000, 1133000, 1051000, 1039000]]","[[317, 383, 362, 379, 338], [924000, 1141000, 1133000, 1130000, 1012000]]","[[382, 369, 358, 355, 364], [1115000, 1113000, 1112000, 1063000, 1054000]]","[[312, 386, 433, 350, 293], [917000, 1160000, 1365000, 1027000, 862000]]","[[383, 362, 357, 360, 387], [1111000, 1084000, 1110000, 1069000, 1107000]]","[[383, 362, 357, 360, 387], [1111000, 1084000, 1110000, 1069000, 1107000]]","[[346, 386, 361, 349, 367], [1015000, 1131000, 1133000, 1037000, 1084000]]","[[347, 381, 361, 349, 352], [1015000, 1141000, 1133000, 1037000, 1039000]]","[[424, 390, 290, 351, 325], [1288000, 1180000, 905000, 1027000, 953000]]","[[382, 365, 358, 381, 370], [1115000, 1089000, 1112000, 1113000, 1066000]]","[[385, 362, 357, 360, 387], [1115000, 1084000, 1110000, 1069000, 1108000]]","[[383, 366, 359, 358, 385], [1111000, 1072000, 1126000, 1061000, 1105000]]","[[383, 371, 357, 359, 387], [1111000, 1105000, 1110000, 1068000, 1107000]]","[[349, 383, 362, 349, 341], [1017000, 1141000, 1133000, 1034000, 1018000]]","[[386, 364, 361, 356, 381], [1117000, 1074000, 1136000, 1061000, 1097000]]","[[382, 362, 359, 382, 373], [1115000, 1084000, 1112000, 1115000, 1069000]]","[[383, 386, 374, 348, 293], [1147000, 1160000, 1168000, 1017000, 862000]]","[[384, 371, 362, 357, 376], [1122000, 1089000, 1136000, 1071000, 1084000]]","[[414, 381, 303, 346, 339], [1236000, 1141000, 936000, 1022000, 1014000]]","[[344, 385, 365, 349, 389], [1015000, 1131000, 1139000, 1037000, 1130000]]","[[349, 383, 362, 349, 341], [1015000, 1141000, 1133000, 1034000, 1018000]]","[[314, 386, 433, 350, 293], [925000, 1160000, 1365000, 1027000, 862000]]","[[383, 371, 357, 359, 387], [1111000, 1105000, 1110000, 1068000, 1107000]]","[[414, 389, 290, 350, 341], [1231000, 1165000, 905000, 1027000, 1018000]]","[[388, 368, 362, 357, 373], [1129000, 1084000, 1136000, 1071000, 1075000]]","[[381, 381, 362, 349, 321], [1117000, 1141000, 1133000, 1032000, 944000]]","[[261, 386, 433, 405, 293], [768000, 1160000, 1365000, 1188000, 862000]]","[[410, 386, 358, 349, 285], [1231000, 1160000, 1115000, 1017000, 830000]]","[[344, 386, 363, 351, 350], [1015000, 1160000, 1133000, 1032000, 1039000]]","[[386, 362, 357, 360, 387], [1117000, 1084000, 1110000, 1069000, 1109000]]","[[342, 383, 422, 346, 293], [1023000, 1141000, 1296000, 1022000, 862000]]","[[415, 383, 292, 359, 338], [1233000, 1154000, 909000, 1039000, 1012000]]","[[394, 387, 362, 352, 293], [1175000, 1160000, 1133000, 1031000, 862000]]","[[382, 369, 358, 381, 370], [1115000, 1103000, 1112000, 1113000, 1066000]]","[[383, 362, 359, 360, 390], [1111000, 1072000, 1126000, 1061000, 1109000]]","[[383, 362, 359, 360, 390], [1111000, 1072000, 1126000, 1061000, 1109000]]","[[367, 388, 362, 384, 293], [1083000, 1160000, 1133000, 1130000, 862000]]","[[340, 386, 373, 348, 343], [1001000, 1160000, 1163000, 1017000, 1014000]]","[[382, 365, 361, 382, 367], [1115000, 1081000, 1126000, 1115000, 1061000]]","[[352, 392, 422, 348, 297], [1041000, 1165000, 1315000, 1017000, 869000]]","[[353, 412, 439, 361, 352], [1015000, 1214000, 1318000, 1048000, 1046000]]","[[315, 389, 432, 366, 353], [941000, 1166000, 1365000, 1039000, 979000]]","[[357, 445, 388, 371, 323], [1074000, 1322000, 1169000, 1057000, 947000]]","[[319, 386, 433, 350, 293], [931000, 1160000, 1365000, 1027000, 862000]]","[[341, 413, 432, 400, 448], [976000, 1201000, 1323000, 1121000, 1238000]]","[[366, 386, 441, 343, 322], [1083000, 1133000, 1334000, 1010000, 936000]]","[[360, 350, 437, 343, 415], [1041000, 1034000, 1318000, 1007000, 1183000]]","[[427, 358, 434, 389, 403], [1218000, 1057000, 1257000, 1117000, 1163000]]","[[415, 395, 434, 316, 381], [1172000, 1189000, 1305000, 918000, 1077000]]","[[365, 412, 439, 335, 403], [1034000, 1214000, 1318000, 1000000, 1130000]]","[[386, 364, 361, 356, 392], [1126000, 1072000, 1136000, 1061000, 1106000]]","[[358, 512, 422, 354, 325], [1001000, 1510000, 1266000, 1024000, 927000]]","[[424, 350, 432, 355, 340], [1278000, 1006000, 1291000, 995000, 1007000]]","[[363, 430, 434, 304, 393], [1062000, 1239000, 1348000, 881000, 1128000]]","[[381, 414, 440, 404, 341], [1083000, 1215000, 1318000, 1141000, 987000]]","[[265, 474, 427, 346, 348], [767000, 1359000, 1328000, 1022000, 1032000]]","[[346, 468, 425, 348, 328], [1019000, 1350000, 1309000, 1017000, 926000]]","[[358, 413, 439, 336, 352], [1040000, 1213000, 1318000, 1005000, 1012000]]","[[363, 484, 437, 316, 342], [1040000, 1397000, 1325000, 920000, 996000]]","[[358, 414, 433, 385, 350], [1034000, 1203000, 1328000, 1101000, 1015000]]","[[333, 490, 439, 354, 320], [952000, 1403000, 1349000, 1017000, 955000]]","[[417, 353, 436, 427, 356], [1174000, 1067000, 1325000, 1142000, 1057000]]","[[348, 382, 437, 399, 291], [1021000, 1146000, 1325000, 1138000, 858000]]","[[427, 414, 419, 314, 370], [1233000, 1214000, 1269000, 907000, 1053000]]","[[382, 365, 397, 357, 367], [1115000, 1089000, 1186000, 1073000, 1064000]]","[[361, 381, 362, 356, 347], [1053000, 1141000, 1133000, 1051000, 1014000]]","[[318, 381, 362, 436, 338], [930000, 1141000, 1133000, 1247000, 1012000]]","[[449, 367, 360, 357, 367], [1248000, 1103000, 1122000, 1067000, 1059000]]","[[386, 386, 415, 350, 296], [1132000, 1160000, 1266000, 1027000, 862000]]","[[383, 362, 363, 360, 393], [1111000, 1084000, 1116000, 1069000, 1125000]]","[[465, 362, 357, 360, 389], [1270000, 1084000, 1110000, 1069000, 1111000]]","[[444, 385, 289, 350, 367], [1299000, 1131000, 905000, 1037000, 1092000]]","[[369, 381, 361, 348, 352], [1086000, 1141000, 1133000, 1010000, 1037000]]","[[423, 389, 289, 384, 295], [1286000, 1175000, 905000, 1121000, 864000]]","[[467, 404, 358, 381, 370], [1309000, 1144000, 1112000, 1113000, 1066000]]","[[386, 364, 367, 345, 387], [1117000, 1088000, 1142000, 1041000, 1103000]]","[[383, 373, 292, 465, 386], [1111000, 1103000, 902000, 1369000, 1104000]]","[[387, 368, 359, 350, 429], [1119000, 1105000, 1114000, 1023000, 1223000]]","[[320, 384, 365, 397, 342], [938000, 1146000, 1133000, 1160000, 1019000]]","[[356, 364, 361, 356, 408], [1029000, 1072000, 1136000, 1061000, 1169000]]","[[382, 368, 360, 387, 417], [1115000, 1066000, 1116000, 1120000, 1194000]]","[[384, 385, 371, 397, 294], [1149000, 1158000, 1162000, 1115000, 867000]]","[[384, 371, 360, 416, 376], [1122000, 1089000, 1126000, 1181000, 1084000]]","[[417, 385, 301, 393, 341], [1238000, 1158000, 930000, 1116000, 1021000]]","[[346, 433, 361, 349, 352], [1015000, 1271000, 1133000, 1037000, 1013000]]","[[346, 396, 361, 349, 388], [1015000, 1174000, 1133000, 1037000, 1127000]]","[[313, 386, 432, 351, 300], [923000, 1160000, 1365000, 1032000, 876000]]","[[386, 365, 360, 353, 416], [1117000, 1088000, 1114000, 1045000, 1198000]]","[[415, 461, 291, 351, 345], [1238000, 1373000, 910000, 1032000, 987000]]"
"[[383, 361, 333, 361, 378], [1128000, 1053000, 949000, 1091000, 1179000]]","[[348, 369, 346, 361, 380], [1030000, 1077000, 1005000, 1091000, 1183000]]","[[382, 324, 304, 406, 383], [1135000, 954000, 866000, 1239000, 1183000]]","[[376, 330, 303, 408, 382], [1123000, 964000, 866000, 1245000, 1181000]]","[[387, 357, 330, 365, 383], [1132000, 1038000, 940000, 1106000, 1181000]]","[[381, 353, 332, 374, 381], [1126000, 1036000, 960000, 1122000, 1181000]]","[[376, 363, 319, 383, 385], [1115000, 1068000, 924000, 1165000, 1162000]]","[[387, 355, 328, 385, 372], [1140000, 1036000, 936000, 1164000, 1149000]]","[[387, 357, 330, 365, 383], [1132000, 1038000, 940000, 1106000, 1181000]]","[[381, 324, 375, 381, 373], [1126000, 951000, 1077000, 1149000, 1152000]]","[[387, 360, 329, 362, 379], [1132000, 1055000, 942000, 1091000, 1177000]]","[[355, 358, 308, 406, 378], [1047000, 1053000, 876000, 1230000, 1177000]]","[[382, 369, 319, 361, 377], [1134000, 1079000, 924000, 1091000, 1177000]]","[[382, 325, 368, 382, 372], [1136000, 951000, 1071000, 1151000, 1152000]]","[[381, 359, 331, 381, 374], [1128000, 1053000, 945000, 1149000, 1156000]]","[[380, 362, 330, 382, 375], [1115000, 1058000, 944000, 1149000, 1153000]]","[[354, 361, 353, 370, 378], [1043000, 1046000, 1017000, 1117000, 1182000]]","[[380, 324, 353, 370, 384], [1128000, 954000, 1017000, 1115000, 1183000]]","[[381, 332, 310, 405, 382], [1131000, 971000, 886000, 1224000, 1183000]]","[[355, 358, 308, 409, 378], [1047000, 1041000, 885000, 1245000, 1177000]]","[[383, 361, 330, 381, 375], [1132000, 1057000, 950000, 1149000, 1162000]]","[[382, 369, 332, 361, 377], [1134000, 1079000, 944000, 1091000, 1177000]]","[[389, 328, 312, 401, 381], [1119000, 971000, 908000, 1225000, 1185000]]","[[355, 361, 353, 370, 378], [1049000, 1046000, 1017000, 1117000, 1182000]]","[[379, 361, 338, 382, 374], [1115000, 1061000, 963000, 1149000, 1153000]]","[[393, 369, 319, 361, 377], [1148000, 1079000, 924000, 1091000, 1177000]]","[[382, 354, 328, 367, 383], [1130000, 1038000, 940000, 1110000, 1183000]]","[[383, 361, 329, 381, 376], [1126000, 1059000, 945000, 1149000, 1166000]]","[[387, 356, 329, 385, 373], [1143000, 1041000, 942000, 1164000, 1147000]]","[[383, 324, 353, 367, 384], [1128000, 954000, 1017000, 1110000, 1183000]]","[[387, 357, 332, 365, 383], [1132000, 1038000, 944000, 1106000, 1181000]]","[[384, 360, 329, 381, 375], [1134000, 1057000, 942000, 1149000, 1157000]]","[[391, 358, 332, 361, 378], [1148000, 1053000, 944000, 1091000, 1177000]]","[[382, 355, 329, 365, 383], [1133000, 1037000, 942000, 1106000, 1183000]]","[[386, 358, 332, 381, 374], [1136000, 1053000, 944000, 1149000, 1153000]]","[[380, 359, 329, 364, 383], [1126000, 1043000, 942000, 1106000, 1183000]]","[[380, 370, 319, 362, 381], [1130000, 1078000, 924000, 1091000, 1183000]]","[[387, 360, 332, 362, 379], [1132000, 1055000, 944000, 1091000, 1179000]]","[[382, 355, 330, 365, 383], [1133000, 1037000, 944000, 1106000, 1183000]]","[[383, 324, 376, 381, 375], [1130000, 945000, 1087000, 1149000, 1157000]]","[[384, 320, 361, 428, 376], [1134000, 934000, 1004000, 1292000, 1162000]]","[[386, 333, 338, 425, 379], [1144000, 975000, 943000, 1287000, 1158000]]","[[351, 360, 306, 404, 463], [1041000, 1029000, 852000, 1225000, 1418000]]","[[306, 475, 363, 408, 382], [882000, 1355000, 991000, 1238000, 1181000]]","[[335, 328, 384, 495, 380], [952000, 964000, 1055000, 1488000, 1183000]]","[[384, 324, 321, 414, 385], [1148000, 954000, 911000, 1251000, 1187000]]","[[351, 362, 332, 407, 385], [1041000, 1056000, 923000, 1244000, 1185000]]","[[387, 330, 347, 425, 373], [1140000, 971000, 951000, 1287000, 1147000]]","[[387, 329, 323, 424, 372], [1140000, 971000, 903000, 1282000, 1147000]]","[[343, 478, 340, 398, 382], [992000, 1361000, 947000, 1192000, 1183000]]","[[383, 326, 330, 422, 376], [1130000, 948000, 938000, 1282000, 1147000]]","[[388, 329, 315, 407, 381], [1147000, 959000, 890000, 1244000, 1183000]]","[[360, 367, 347, 407, 379], [1053000, 1066000, 951000, 1244000, 1177000]]","[[389, 327, 438, 378, 373], [1144000, 954000, 1235000, 1112000, 1147000]]","[[383, 355, 331, 385, 373], [1133000, 1036000, 945000, 1164000, 1154000]]","[[309, 481, 340, 405, 382], [891000, 1376000, 947000, 1229000, 1183000]]","[[294, 441, 327, 473, 386], [833000, 1266000, 942000, 1400000, 1188000]]","[[394, 358, 319, 362, 378], [1163000, 1041000, 924000, 1093000, 1182000]]","[[386, 355, 329, 385, 372], [1138000, 1036000, 942000, 1166000, 1149000]]","[[384, 360, 327, 381, 375], [1134000, 1057000, 938000, 1149000, 1157000]]","[[390, 366, 319, 366, 382], [1146000, 1073000, 924000, 1098000, 1183000]]","[[383, 368, 377, 367, 384], [1136000, 1073000, 1040000, 1098000, 1183000]]","[[355, 366, 295, 406, 380], [1055000, 1073000, 854000, 1235000, 1177000]]","[[389, 360, 338, 381, 373], [1141000, 1059000, 963000, 1149000, 1151000]]","[[291, 439, 392, 452, 385], [828000, 1253000, 1084000, 1354000, 1199000]]","[[448, 361, 306, 364, 381], [1301000, 1053000, 872000, 1097000, 1181000]]","[[348, 370, 376, 362, 380], [1030000, 1079000, 1061000, 1093000, 1183000]]","[[382, 324, 373, 351, 383], [1135000, 954000, 1064000, 1069000, 1183000]]","[[376, 399, 304, 408, 382], [1120000, 1102000, 872000, 1245000, 1186000]]","[[388, 370, 316, 373, 378], [1145000, 1086000, 906000, 1112000, 1179000]]","[[383, 355, 332, 367, 384], [1133000, 1037000, 960000, 1110000, 1190000]]","[[376, 365, 330, 386, 385], [1115000, 1078000, 944000, 1171000, 1162000]]","[[391, 355, 326, 389, 372], [1144000, 1036000, 936000, 1179000, 1149000]]","[[392, 358, 330, 364, 378], [1150000, 1036000, 940000, 1106000, 1177000]]","[[381, 322, 382, 387, 373], [1126000, 941000, 1088000, 1161000, 1154000]]","[[388, 357, 329, 361, 405], [1141000, 1053000, 942000, 1091000, 1233000]]","[[354, 357, 308, 406, 407], [1047000, 1053000, 876000, 1235000, 1240000]]","[[385, 370, 319, 377, 386], [1149000, 1078000, 924000, 1144000, 1178000]]","[[353, 322, 365, 410, 373], [1045000, 941000, 1056000, 1246000, 1151000]]","[[384, 366, 331, 377, 385], [1128000, 1062000, 945000, 1119000, 1185000]]","[[382, 378, 332, 382, 383], [1145000, 1094000, 955000, 1149000, 1168000]]","[[350, 427, 355, 366, 383], [1037000, 1183000, 1025000, 1110000, 1182000]]","[[425, 324, 353, 368, 382], [1239000, 954000, 1017000, 1114000, 1158000]]","[[385, 340, 309, 415, 386], [1135000, 1004000, 874000, 1247000, 1189000]]","[[356, 358, 308, 410, 378], [1051000, 1041000, 885000, 1245000, 1177000]]","[[383, 361, 329, 381, 376], [1126000, 1059000, 945000, 1149000, 1166000]]","[[382, 476, 332, 300, 377], [1134000, 1366000, 944000, 900000, 1177000]]","[[358, 328, 312, 401, 449], [1037000, 971000, 908000, 1225000, 1336000]]","[[383, 324, 353, 367, 384], [1131000, 954000, 1017000, 1112000, 1183000]]","[[376, 370, 338, 375, 386], [1115000, 1076000, 963000, 1122000, 1189000]]"
